F#maj7b5 [0, 2, 'X', 'X', 1, 2]
Gmaj7 [0, 2, 'X', 'X', 1, 3]
F#sus2sus4 [0, 2, 'X', 'X', 2, 2]
Gm7b5 [0, 2, 'X', 'X', 2, 3]
Gm7 [0, 2, 'X', 'X', 3, 3]
Emaj7b5 [1, 0, 'X', 'X', 0, 0]
F-5 [1, 0, 'X', 'X', 0, 1]
Emaj7 [1, 0, 'X', 'X', 1, 0]
Fmaj [1, 0, 'X', 'X', 1, 1]
Gadd9 [1, 0, 'X', 'X', 1, 3]
Emaj7#5 [1, 0, 'X', 'X', 2, 0]
Faug [1, 0, 'X', 'X', 2, 1]
F#mmaj7 [1, 0, 'X', 'X', 2, 2]
Fsus4 [1, 1, 'X', 'X', 1, 1]
F#maj7b5 [1, 1, 'X', 'X', 1, 2]
Gsus2sus4 [1, 1, 'X', 'X', 1, 3]
F#maj7 [1, 1, 'X', 'X', 2, 2]
Gm7b5 [1, 1, 'X', 'X', 2, 3]
G#m7 [1, 1, 'X', 'X', 2, 4]
F#maj7#5 [1, 1, 'X', 'X', 3, 2]
G6 [1, 1, 'X', 'X', 3, 3]
G#7 [1, 1, 'X', 'X', 3, 4]
G#7 [1, 2, 'X', 'X', 2, 4]
G7 [1, 2, 'X', 'X', 3, 3]
G#dim7 [1, 2, 'X', 'X', 3, 4]
G#m7b5 [1, 2, 'X', 'X', 4, 4]
Gsus4 [1, 3, 'X', 'X', 1, 3]
Gmaj7b5 [1, 3, 'X', 'X', 2, 3]
G#maj7 [1, 3, 'X', 'X', 2, 4]
Gsus2sus4 [1, 3, 'X', 'X', 3, 3]
G#m7b5 [1, 3, 'X', 'X', 3, 4]
G#m7 [1, 3, 'X', 'X', 4, 4]
E7sus4 [2, 0, 'X', 'X', 0, 0]
Em7b5 [2, 0, 'X', 'X', 1, 0]
F#dim [2, 0, 'X', 'X', 1, 2]
Em7 [2, 0, 'X', 'X', 2, 0]
Fmmaj7 [2, 0, 'X', 'X', 2, 1]
F#m [2, 0, 'X', 'X', 2, 2]
Fmaj7b5 [2, 1, 'X', 'X', 1, 1]
F#-5 [2, 1, 'X', 'X', 1, 2]
E7 [2, 1, 'X', 'X', 2, 0]
Fmaj7 [2, 1, 'X', 'X', 2, 1]
F#maj [2, 1, 'X', 'X', 2, 2]
G#add9 [2, 1, 'X', 'X', 2, 4]
Fmaj7#5 [2, 1, 'X', 'X', 3, 1]
F#aug [2, 1, 'X', 'X', 3, 2]
Gmmaj7 [2, 1, 'X', 'X', 3, 3]
Esus4 [2, 2, 'X', 'X', 0, 0]
Emaj7b5 [2, 2, 'X', 'X', 1, 0]
E7sus4 [2, 2, 'X', 'X', 2, 0]
F#sus4 [2, 2, 'X', 'X', 2, 2]
Gmaj7b5 [2, 2, 'X', 'X', 2, 3]
G#sus2sus4 [2, 2, 'X', 'X', 2, 4]
Gmaj7 [2, 2, 'X', 'X', 3, 3]
G#m7b5 [2, 2, 'X', 'X', 3, 4]
Am7 [2, 2, 'X', 'X', 3, 5]
Gmaj7#5 [2, 2, 'X', 'X', 4, 3]
G#6 [2, 2, 'X', 'X', 4, 4]
A7 [2, 2, 'X', 'X', 4, 5]
Emaj7b5 [2, 3, 'X', 'X', 0, 0]
E-5 [2, 3, 'X', 'X', 1, 0]
A7 [2, 3, 'X', 'X', 3, 5]
G#7 [2, 3, 'X', 'X', 4, 4]
Adim7 [2, 3, 'X', 'X', 4, 5]
Am7b5 [2, 3, 'X', 'X', 5, 5]
G#sus4 [2, 4, 'X', 'X', 2, 4]
G#maj7b5 [2, 4, 'X', 'X', 3, 4]
Amaj7 [2, 4, 'X', 'X', 3, 5]
G#sus2sus4 [2, 4, 'X', 'X', 4, 4]
Am7b5 [2, 4, 'X', 'X', 4, 5]
Am7 [2, 4, 'X', 'X', 5, 5]
Em7 [3, 0, 'X', 'X', 1, 0]
Fadd9 [3, 0, 'X', 'X', 1, 1]
E7 [3, 0, 'X', 'X', 2, 0]
E7 [3, 1, 'X', 'X', 1, 0]
F7sus4 [3, 1, 'X', 'X', 1, 1]
Edim7 [3, 1, 'X', 'X', 2, 0]
Fm7b5 [3, 1, 'X', 'X', 2, 1]
Gdim [3, 1, 'X', 'X', 2, 3]
Em7b5 [3, 1, 'X', 'X', 3, 0]
Fm7 [3, 1, 'X', 'X', 3, 1]
F#mmaj7 [3, 1, 'X', 'X', 3, 2]
Gm [3, 1, 'X', 'X', 3, 3]
Emaj7 [3, 2, 'X', 'X', 1, 0]
Em7b5 [3, 2, 'X', 'X', 2, 0]
F#maj7b5 [3, 2, 'X', 'X', 2, 2]
G-5 [3, 2, 'X', 'X', 2, 3]
E6 [3, 2, 'X', 'X', 3, 0]
F7 [3, 2, 'X', 'X', 3, 1]
F#maj7 [3, 2, 'X', 'X', 3, 2]
Gmaj [3, 2, 'X', 'X', 3, 3]
Aadd9 [3, 2, 'X', 'X', 3, 5]
F#maj7#5 [3, 2, 'X', 'X', 4, 2]
Gaug [3, 2, 'X', 'X', 4, 3]
G#mmaj7 [3, 2, 'X', 'X', 4, 4]
Emaj7 [3, 3, 'X', 'X', 0, 0]
Emaj [3, 3, 'X', 'X', 1, 0]
Fsus4 [3, 3, 'X', 'X', 1, 1]
Fmaj7b5 [3, 3, 'X', 'X', 2, 1]
Eadd9 [3, 3, 'X', 'X', 3, 0]
F7sus4 [3, 3, 'X', 'X', 3, 1]
Gsus4 [3, 3, 'X', 'X', 3, 3]
G#maj7b5 [3, 3, 'X', 'X', 3, 4]
Asus2sus4 [3, 3, 'X', 'X', 3, 5]
G#maj7 [3, 3, 'X', 'X', 4, 4]
Am7b5 [3, 3, 'X', 'X', 4, 5]
A#m7 [3, 3, 'X', 'X', 4, 6]
G#maj7#5 [3, 3, 'X', 'X', 5, 4]
A6 [3, 3, 'X', 'X', 5, 5]
A#7 [3, 3, 'X', 'X', 5, 6]
Fmaj7b5 [3, 4, 'X', 'X', 1, 1]
F-5 [3, 4, 'X', 'X', 2, 1]
A#7 [3, 4, 'X', 'X', 4, 6]
A7 [3, 4, 'X', 'X', 5, 5]
A#dim7 [3, 4, 'X', 'X', 5, 6]
A#m7b5 [3, 4, 'X', 'X', 6, 6]
Asus4 [3, 5, 'X', 'X', 3, 5]
Amaj7b5 [3, 5, 'X', 'X', 4, 5]
A#maj7 [3, 5, 'X', 'X', 4, 6]
Asus2sus4 [3, 5, 'X', 'X', 5, 5]
A#m7b5 [3, 5, 'X', 'X', 5, 6]
A#m7 [3, 5, 'X', 'X', 6, 6]
Fm7 [4, 1, 'X', 'X', 2, 1]
F#add9 [4, 1, 'X', 'X', 2, 2]
F7 [4, 1, 'X', 'X', 3, 1]
F7 [4, 2, 'X', 'X', 2, 1]
F#7sus4 [4, 2, 'X', 'X', 2, 2]
Fdim7 [4, 2, 'X', 'X', 3, 1]
F#m7b5 [4, 2, 'X', 'X', 3, 2]
G#dim [4, 2, 'X', 'X', 3, 4]
Fm7b5 [4, 2, 'X', 'X', 4, 1]
F#m7 [4, 2, 'X', 'X', 4, 2]
Gmmaj7 [4, 2, 'X', 'X', 4, 3]
G#m [4, 2, 'X', 'X', 4, 4]
Fmaj7 [4, 3, 'X', 'X', 2, 1]
Fm7b5 [4, 3, 'X', 'X', 3, 1]
Gmaj7b5 [4, 3, 'X', 'X', 3, 3]
G#-5 [4, 3, 'X', 'X', 3, 4]
F6 [4, 3, 'X', 'X', 4, 1]
F#7 [4, 3, 'X', 'X', 4, 2]
Gmaj7 [4, 3, 'X', 'X', 4, 3]
G#maj [4, 3, 'X', 'X', 4, 4]
A#add9 [4, 3, 'X', 'X', 4, 6]
Gmaj7#5 [4, 3, 'X', 'X', 5, 3]
G#aug [4, 3, 'X', 'X', 5, 4]
Ammaj7 [4, 3, 'X', 'X', 5, 5]
Fmaj7 [4, 4, 'X', 'X', 1, 1]
Fmaj [4, 4, 'X', 'X', 2, 1]
F#sus4 [4, 4, 'X', 'X', 2, 2]
F#maj7b5 [4, 4, 'X', 'X', 3, 2]
Fadd9 [4, 4, 'X', 'X', 4, 1]
F#7sus4 [4, 4, 'X', 'X', 4, 2]
G#sus4 [4, 4, 'X', 'X', 4, 4]
Amaj7b5 [4, 4, 'X', 'X', 4, 5]
A#sus2sus4 [4, 4, 'X', 'X', 4, 6]
Amaj7 [4, 4, 'X', 'X', 5, 5]
A#m7b5 [4, 4, 'X', 'X', 5, 6]
Bm7 [4, 4, 'X', 'X', 5, 7]
Amaj7#5 [4, 4, 'X', 'X', 6, 5]
A#6 [4, 4, 'X', 'X', 6, 6]
B7 [4, 4, 'X', 'X', 6, 7]
F#maj7b5 [4, 5, 'X', 'X', 2, 2]
F#-5 [4, 5, 'X', 'X', 3, 2]
B7 [4, 5, 'X', 'X', 5, 7]
A#7 [4, 5, 'X', 'X', 6, 6]
Bdim7 [4, 5, 'X', 'X', 6, 7]
Bm7b5 [4, 5, 'X', 'X', 7, 7]
A#sus4 [4, 6, 'X', 'X', 4, 6]
A#maj7b5 [4, 6, 'X', 'X', 5, 6]
Bmaj7 [4, 6, 'X', 'X', 5, 7]
A#sus2sus4 [4, 6, 'X', 'X', 6, 6]
Bm7b5 [4, 6, 'X', 'X', 6, 7]
Bm7 [4, 6, 'X', 'X', 7, 7]
F#m7 [5, 2, 'X', 'X', 3, 2]
Gadd9 [5, 2, 'X', 'X', 3, 3]
F#7 [5, 2, 'X', 'X', 4, 2]
F#7 [5, 3, 'X', 'X', 3, 2]
G7sus4 [5, 3, 'X', 'X', 3, 3]
F#dim7 [5, 3, 'X', 'X', 4, 2]
Gm7b5 [5, 3, 'X', 'X', 4, 3]
Adim [5, 3, 'X', 'X', 4, 5]
F#m7b5 [5, 3, 'X', 'X', 5, 2]
Gm7 [5, 3, 'X', 'X', 5, 3]
G#mmaj7 [5, 3, 'X', 'X', 5, 4]
Am [5, 3, 'X', 'X', 5, 5]
F#maj7 [5, 4, 'X', 'X', 3, 2]
F#m7b5 [5, 4, 'X', 'X', 4, 2]
G#maj7b5 [5, 4, 'X', 'X', 4, 4]
A-5 [5, 4, 'X', 'X', 4, 5]
F#6 [5, 4, 'X', 'X', 5, 2]
G7 [5, 4, 'X', 'X', 5, 3]
G#maj7 [5, 4, 'X', 'X', 5, 4]
Amaj [5, 4, 'X', 'X', 5, 5]
Badd9 [5, 4, 'X', 'X', 5, 7]
G#maj7#5 [5, 4, 'X', 'X', 6, 4]
Aaug [5, 4, 'X', 'X', 6, 5]
A#mmaj7 [5, 4, 'X', 'X', 6, 6]
F#maj7 [5, 5, 'X', 'X', 2, 2]
F#maj [5, 5, 'X', 'X', 3, 2]
Gsus4 [5, 5, 'X', 'X', 3, 3]
Gmaj7b5 [5, 5, 'X', 'X', 4, 3]
F#add9 [5, 5, 'X', 'X', 5, 2]
G7sus4 [5, 5, 'X', 'X', 5, 3]
Asus4 [5, 5, 'X', 'X', 5, 5]
A#maj7b5 [5, 5, 'X', 'X', 5, 6]
Bsus2sus4 [5, 5, 'X', 'X', 5, 7]
A#maj7 [5, 5, 'X', 'X', 6, 6]
Bm7b5 [5, 5, 'X', 'X', 6, 7]
Cm7 [5, 5, 'X', 'X', 6, 8]
A#maj7#5 [5, 5, 'X', 'X', 7, 6]
B6 [5, 5, 'X', 'X', 7, 7]
C7 [5, 5, 'X', 'X', 7, 8]
Gmaj7b5 [5, 6, 'X', 'X', 3, 3]
G-5 [5, 6, 'X', 'X', 4, 3]
C7 [5, 6, 'X', 'X', 6, 8]
B7 [5, 6, 'X', 'X', 7, 7]
Cdim7 [5, 6, 'X', 'X', 7, 8]
Cm7b5 [5, 6, 'X', 'X', 8, 8]
Bsus4 [5, 7, 'X', 'X', 5, 7]
Bmaj7b5 [5, 7, 'X', 'X', 6, 7]
Cmaj7 [5, 7, 'X', 'X', 6, 8]
Bsus2sus4 [5, 7, 'X', 'X', 7, 7]
Cm7b5 [5, 7, 'X', 'X', 7, 8]
Cm7 [5, 7, 'X', 'X', 8, 8]
Gm7 [6, 3, 'X', 'X', 4, 3]
G#add9 [6, 3, 'X', 'X', 4, 4]
G7 [6, 3, 'X', 'X', 5, 3]
G7 [6, 4, 'X', 'X', 4, 3]
G#7sus4 [6, 4, 'X', 'X', 4, 4]
Gdim7 [6, 4, 'X', 'X', 5, 3]
G#m7b5 [6, 4, 'X', 'X', 5, 4]
A#dim [6, 4, 'X', 'X', 5, 6]
Gm7b5 [6, 4, 'X', 'X', 6, 3]
G#m7 [6, 4, 'X', 'X', 6, 4]
Ammaj7 [6, 4, 'X', 'X', 6, 5]
A#m [6, 4, 'X', 'X', 6, 6]
Gmaj7 [6, 5, 'X', 'X', 4, 3]
Gm7b5 [6, 5, 'X', 'X', 5, 3]
Amaj7b5 [6, 5, 'X', 'X', 5, 5]
A#-5 [6, 5, 'X', 'X', 5, 6]
G6 [6, 5, 'X', 'X', 6, 3]
G#7 [6, 5, 'X', 'X', 6, 4]
Amaj7 [6, 5, 'X', 'X', 6, 5]
A#maj [6, 5, 'X', 'X', 6, 6]
Cadd9 [6, 5, 'X', 'X', 6, 8]
Amaj7#5 [6, 5, 'X', 'X', 7, 5]
A#aug [6, 5, 'X', 'X', 7, 6]
Bmmaj7 [6, 5, 'X', 'X', 7, 7]
Gmaj7 [6, 6, 'X', 'X', 3, 3]
Gmaj [6, 6, 'X', 'X', 4, 3]
G#sus4 [6, 6, 'X', 'X', 4, 4]
G#maj7b5 [6, 6, 'X', 'X', 5, 4]
Gadd9 [6, 6, 'X', 'X', 6, 3]
G#7sus4 [6, 6, 'X', 'X', 6, 4]
A#sus4 [6, 6, 'X', 'X', 6, 6]
Bmaj7b5 [6, 6, 'X', 'X', 6, 7]
Csus2sus4 [6, 6, 'X', 'X', 6, 8]
Bmaj7 [6, 6, 'X', 'X', 7, 7]
Cm7b5 [6, 6, 'X', 'X', 7, 8]
C#m7 [6, 6, 'X', 'X', 7, 9]
Bmaj7#5 [6, 6, 'X', 'X', 8, 7]
C6 [6, 6, 'X', 'X', 8, 8]
C#7 [6, 6, 'X', 'X', 8, 9]
G#maj7b5 [6, 7, 'X', 'X', 4, 4]
G#-5 [6, 7, 'X', 'X', 5, 4]
C#7 [6, 7, 'X', 'X', 7, 9]
C7 [6, 7, 'X', 'X', 8, 8]
C#dim7 [6, 7, 'X', 'X', 8, 9]
C#m7b5 [6, 7, 'X', 'X', 9, 9]
Csus4 [6, 8, 'X', 'X', 6, 8]
Cmaj7b5 [6, 8, 'X', 'X', 7, 8]
C#maj7 [6, 8, 'X', 'X', 7, 9]
Csus2sus4 [6, 8, 'X', 'X', 8, 8]
C#m7b5 [6, 8, 'X', 'X', 8, 9]
C#m7 [6, 8, 'X', 'X', 9, 9]
G#m7 [7, 4, 'X', 'X', 5, 4]
Aadd9 [7, 4, 'X', 'X', 5, 5]
G#7 [7, 4, 'X', 'X', 6, 4]
G#7 [7, 5, 'X', 'X', 5, 4]
A7sus4 [7, 5, 'X', 'X', 5, 5]
G#dim7 [7, 5, 'X', 'X', 6, 4]
Am7b5 [7, 5, 'X', 'X', 6, 5]
Bdim [7, 5, 'X', 'X', 6, 7]
G#m7b5 [7, 5, 'X', 'X', 7, 4]
Am7 [7, 5, 'X', 'X', 7, 5]
A#mmaj7 [7, 5, 'X', 'X', 7, 6]
Bm [7, 5, 'X', 'X', 7, 7]
G#maj7 [7, 6, 'X', 'X', 5, 4]
G#m7b5 [7, 6, 'X', 'X', 6, 4]
A#maj7b5 [7, 6, 'X', 'X', 6, 6]
B-5 [7, 6, 'X', 'X', 6, 7]
G#6 [7, 6, 'X', 'X', 7, 4]
A7 [7, 6, 'X', 'X', 7, 5]
A#maj7 [7, 6, 'X', 'X', 7, 6]
Bmaj [7, 6, 'X', 'X', 7, 7]
C#add9 [7, 6, 'X', 'X', 7, 9]
A#maj7#5 [7, 6, 'X', 'X', 8, 6]
Baug [7, 6, 'X', 'X', 8, 7]
Cmmaj7 [7, 6, 'X', 'X', 8, 8]
G#maj7 [7, 7, 'X', 'X', 4, 4]
G#maj [7, 7, 'X', 'X', 5, 4]
Asus4 [7, 7, 'X', 'X', 5, 5]
Amaj7b5 [7, 7, 'X', 'X', 6, 5]
G#add9 [7, 7, 'X', 'X', 7, 4]
A7sus4 [7, 7, 'X', 'X', 7, 5]
Bsus4 [7, 7, 'X', 'X', 7, 7]
Cmaj7b5 [7, 7, 'X', 'X', 7, 8]
C#sus2sus4 [7, 7, 'X', 'X', 7, 9]
Cmaj7 [7, 7, 'X', 'X', 8, 8]
C#m7b5 [7, 7, 'X', 'X', 8, 9]
Dm7 [7, 7, 'X', 'X', 8, 10]
Cmaj7#5 [7, 7, 'X', 'X', 9, 8]
C#6 [7, 7, 'X', 'X', 9, 9]
D7 [7, 7, 'X', 'X', 9, 10]
Amaj7b5 [7, 8, 'X', 'X', 5, 5]
A-5 [7, 8, 'X', 'X', 6, 5]
D7 [7, 8, 'X', 'X', 8, 10]
C#7 [7, 8, 'X', 'X', 9, 9]
Ddim7 [7, 8, 'X', 'X', 9, 10]
Dm7b5 [7, 8, 'X', 'X', 10, 10]
C#sus4 [7, 9, 'X', 'X', 7, 9]
C#maj7b5 [7, 9, 'X', 'X', 8, 9]
Dmaj7 [7, 9, 'X', 'X', 8, 10]
C#sus2sus4 [7, 9, 'X', 'X', 9, 9]
Dm7b5 [7, 9, 'X', 'X', 9, 10]
Dm7 [7, 9, 'X', 'X', 10, 10]
Am7 [8, 5, 'X', 'X', 6, 5]
A#add9 [8, 5, 'X', 'X', 6, 6]
A7 [8, 5, 'X', 'X', 7, 5]
A7 [8, 6, 'X', 'X', 6, 5]
A#7sus4 [8, 6, 'X', 'X', 6, 6]
Adim7 [8, 6, 'X', 'X', 7, 5]
A#m7b5 [8, 6, 'X', 'X', 7, 6]
Cdim [8, 6, 'X', 'X', 7, 8]
Am7b5 [8, 6, 'X', 'X', 8, 5]
A#m7 [8, 6, 'X', 'X', 8, 6]
Bmmaj7 [8, 6, 'X', 'X', 8, 7]
Cm [8, 6, 'X', 'X', 8, 8]
Amaj7 [8, 7, 'X', 'X', 6, 5]
Am7b5 [8, 7, 'X', 'X', 7, 5]
Bmaj7b5 [8, 7, 'X', 'X', 7, 7]
C-5 [8, 7, 'X', 'X', 7, 8]
A6 [8, 7, 'X', 'X', 8, 5]
A#7 [8, 7, 'X', 'X', 8, 6]
Bmaj7 [8, 7, 'X', 'X', 8, 7]
Cmaj [8, 7, 'X', 'X', 8, 8]
Dadd9 [8, 7, 'X', 'X', 8, 10]
Bmaj7#5 [8, 7, 'X', 'X', 9, 7]
Caug [8, 7, 'X', 'X', 9, 8]
C#mmaj7 [8, 7, 'X', 'X', 9, 9]
Amaj7 [8, 8, 'X', 'X', 5, 5]
Amaj [8, 8, 'X', 'X', 6, 5]
A#sus4 [8, 8, 'X', 'X', 6, 6]
A#maj7b5 [8, 8, 'X', 'X', 7, 6]
Aadd9 [8, 8, 'X', 'X', 8, 5]
A#7sus4 [8, 8, 'X', 'X', 8, 6]
Csus4 [8, 8, 'X', 'X', 8, 8]
C#maj7b5 [8, 8, 'X', 'X', 8, 9]
Dsus2sus4 [8, 8, 'X', 'X', 8, 10]
C#maj7 [8, 8, 'X', 'X', 9, 9]
Dm7b5 [8, 8, 'X', 'X', 9, 10]
D#m7 [8, 8, 'X', 'X', 9, 11]
C#maj7#5 [8, 8, 'X', 'X', 10, 9]
D6 [8, 8, 'X', 'X', 10, 10]
D#7 [8, 8, 'X', 'X', 10, 11]
A#maj7b5 [8, 9, 'X', 'X', 6, 6]
A#-5 [8, 9, 'X', 'X', 7, 6]
D#7 [8, 9, 'X', 'X', 9, 11]
D7 [8, 9, 'X', 'X', 10, 10]
D#dim7 [8, 9, 'X', 'X', 10, 11]
D#m7b5 [8, 9, 'X', 'X', 11, 11]
Dsus4 [8, 10, 'X', 'X', 8, 10]
Dmaj7b5 [8, 10, 'X', 'X', 9, 10]
D#maj7 [8, 10, 'X', 'X', 9, 11]
Dsus2sus4 [8, 10, 'X', 'X', 10, 10]
D#m7b5 [8, 10, 'X', 'X', 10, 11]
D#m7 [8, 10, 'X', 'X', 11, 11]
A#m7 [9, 6, 'X', 'X', 7, 6]
Badd9 [9, 6, 'X', 'X', 7, 7]
A#7 [9, 6, 'X', 'X', 8, 6]
A#7 [9, 7, 'X', 'X', 7, 6]
B7sus4 [9, 7, 'X', 'X', 7, 7]
A#dim7 [9, 7, 'X', 'X', 8, 6]
Bm7b5 [9, 7, 'X', 'X', 8, 7]
C#dim [9, 7, 'X', 'X', 8, 9]
A#m7b5 [9, 7, 'X', 'X', 9, 6]
Bm7 [9, 7, 'X', 'X', 9, 7]
Cmmaj7 [9, 7, 'X', 'X', 9, 8]
C#m [9, 7, 'X', 'X', 9, 9]
A#maj7 [9, 8, 'X', 'X', 7, 6]
A#m7b5 [9, 8, 'X', 'X', 8, 6]
Cmaj7b5 [9, 8, 'X', 'X', 8, 8]
C#-5 [9, 8, 'X', 'X', 8, 9]
A#6 [9, 8, 'X', 'X', 9, 6]
B7 [9, 8, 'X', 'X', 9, 7]
Cmaj7 [9, 8, 'X', 'X', 9, 8]
C#maj [9, 8, 'X', 'X', 9, 9]
D#add9 [9, 8, 'X', 'X', 9, 11]
Cmaj7#5 [9, 8, 'X', 'X', 10, 8]
C#aug [9, 8, 'X', 'X', 10, 9]
Dmmaj7 [9, 8, 'X', 'X', 10, 10]
A#maj7 [9, 9, 'X', 'X', 6, 6]
A#maj [9, 9, 'X', 'X', 7, 6]
Bsus4 [9, 9, 'X', 'X', 7, 7]
Bmaj7b5 [9, 9, 'X', 'X', 8, 7]
A#add9 [9, 9, 'X', 'X', 9, 6]
B7sus4 [9, 9, 'X', 'X', 9, 7]
C#sus4 [9, 9, 'X', 'X', 9, 9]
Dmaj7b5 [9, 9, 'X', 'X', 9, 10]
D#sus2sus4 [9, 9, 'X', 'X', 9, 11]
Dmaj7 [9, 9, 'X', 'X', 10, 10]
D#m7b5 [9, 9, 'X', 'X', 10, 11]
Dmaj7#5 [9, 9, 'X', 'X', 11, 10]
D#6 [9, 9, 'X', 'X', 11, 11]
Bmaj7b5 [9, 10, 'X', 'X', 7, 7]
B-5 [9, 10, 'X', 'X', 8, 7]
D#7 [9, 10, 'X', 'X', 11, 11]
D#sus4 [9, 11, 'X', 'X', 9, 11]
D#maj7b5 [9, 11, 'X', 'X', 10, 11]
D#sus2sus4 [9, 11, 'X', 'X', 11, 11]
Bm7 [10, 7, 'X', 'X', 8, 7]
Cadd9 [10, 7, 'X', 'X', 8, 8]
B7 [10, 7, 'X', 'X', 9, 7]
B7 [10, 8, 'X', 'X', 8, 7]
C7sus4 [10, 8, 'X', 'X', 8, 8]
Bdim7 [10, 8, 'X', 'X', 9, 7]
Cm7b5 [10, 8, 'X', 'X', 9, 8]
Ddim [10, 8, 'X', 'X', 9, 10]
Bm7b5 [10, 8, 'X', 'X', 10, 7]
Cm7 [10, 8, 'X', 'X', 10, 8]
C#mmaj7 [10, 8, 'X', 'X', 10, 9]
Dm [10, 8, 'X', 'X', 10, 10]
Bmaj7 [10, 9, 'X', 'X', 8, 7]
Bm7b5 [10, 9, 'X', 'X', 9, 7]
C#maj7b5 [10, 9, 'X', 'X', 9, 9]
D-5 [10, 9, 'X', 'X', 9, 10]
B6 [10, 9, 'X', 'X', 10, 7]
C7 [10, 9, 'X', 'X', 10, 8]
C#maj7 [10, 9, 'X', 'X', 10, 9]
Dmaj [10, 9, 'X', 'X', 10, 10]
C#maj7#5 [10, 9, 'X', 'X', 11, 9]
Daug [10, 9, 'X', 'X', 11, 10]
D#mmaj7 [10, 9, 'X', 'X', 11, 11]
Bmaj7 [10, 10, 'X', 'X', 7, 7]
Bmaj [10, 10, 'X', 'X', 8, 7]
Csus4 [10, 10, 'X', 'X', 8, 8]
Cmaj7b5 [10, 10, 'X', 'X', 9, 8]
Badd9 [10, 10, 'X', 'X', 10, 7]
C7sus4 [10, 10, 'X', 'X', 10, 8]
Dsus4 [10, 10, 'X', 'X', 10, 10]
D#maj7b5 [10, 10, 'X', 'X', 10, 11]
D#maj7 [10, 10, 'X', 'X', 11, 11]
Cmaj7b5 [10, 11, 'X', 'X', 8, 8]
C-5 [10, 11, 'X', 'X', 9, 8]
Cm7 [11, 8, 'X', 'X', 9, 8]
C#add9 [11, 8, 'X', 'X', 9, 9]
C7 [11, 8, 'X', 'X', 10, 8]
C7 [11, 9, 'X', 'X', 9, 8]
C#7sus4 [11, 9, 'X', 'X', 9, 9]
Cdim7 [11, 9, 'X', 'X', 10, 8]
C#m7b5 [11, 9, 'X', 'X', 10, 9]
D#dim [11, 9, 'X', 'X', 10, 11]
Cm7b5 [11, 9, 'X', 'X', 11, 8]
C#m7 [11, 9, 'X', 'X', 11, 9]
Dmmaj7 [11, 9, 'X', 'X', 11, 10]
D#m [11, 9, 'X', 'X', 11, 11]
Cmaj7 [11, 10, 'X', 'X', 9, 8]
Cm7b5 [11, 10, 'X', 'X', 10, 8]
Dmaj7b5 [11, 10, 'X', 'X', 10, 10]
D#-5 [11, 10, 'X', 'X', 10, 11]
C6 [11, 10, 'X', 'X', 11, 8]
C#7 [11, 10, 'X', 'X', 11, 9]
Dmaj7 [11, 10, 'X', 'X', 11, 10]
D#maj [11, 10, 'X', 'X', 11, 11]
Cmaj7 [11, 11, 'X', 'X', 8, 8]
Cmaj [11, 11, 'X', 'X', 9, 8]
C#sus4 [11, 11, 'X', 'X', 9, 9]
C#maj7b5 [11, 11, 'X', 'X', 10, 9]
Cadd9 [11, 11, 'X', 'X', 11, 8]
C#7sus4 [11, 11, 'X', 'X', 11, 9]
D#sus4 [11, 11, 'X', 'X', 11, 11]
Badd9 ['X', 0, 0, 0, 0, 'X']
C7sus4 ['X', 0, 0, 0, 1, 'X']
Cm7b5 ['X', 0, 1, 0, 1, 'X']
C#maj7b5 ['X', 0, 1, 1, 2, 'X']
Cdim ['X', 0, 1, 2, 1, 'X']
C#-5 ['X', 0, 1, 2, 2, 'X']
Cm7 ['X', 0, 2, 0, 1, 'X']
C#7 ['X', 0, 2, 0, 2, 'X']
Badd11 ['X', 0, 2, 1, 0, 'X']
Cmmaj7 ['X', 0, 2, 1, 1, 'X']
C#maj7 ['X', 0, 2, 1, 2, 'X']
Bsus2 ['X', 0, 2, 2, 0, 'X']
Cm ['X', 0, 2, 2, 1, 'X']
C#maj ['X', 0, 2, 2, 2, 'X']
Dsus4 ['X', 0, 2, 2, 3, 'X']
Dmaj7b5 ['X', 0, 2, 3, 3, 'X']
Bmaj7#5 ['X', 1, 1, 0, 0, 'X']
C6 ['X', 1, 1, 0, 1, 'X']
C#7 ['X', 1, 1, 0, 2, 'X']
Bmadd9 ['X', 1, 1, 1, 0, 'X']
Cadd9 ['X', 1, 1, 1, 1, 'X']
C#7sus4 ['X', 1, 1, 1, 2, 'X']
C7 ['X', 1, 2, 0, 1, 'X']
C#dim7 ['X', 1, 2, 0, 2, 'X']
C#m7b5 ['X', 1, 2, 1, 2, 'X']
Dmaj7b5 ['X', 1, 2, 2, 3, 'X']
C#dim ['X', 1, 2, 3, 2, 'X']
D-5 ['X', 1, 2, 3, 3, 'X']
Csus2sus4 ['X', 1, 3, 0, 1, 'X']
C#m7b5 ['X', 1, 3, 0, 2, 'X']
C#m7 ['X', 1, 3, 1, 2, 'X']
D7 ['X', 1, 3, 1, 3, 'X']
Cadd11 ['X', 1, 3, 2, 1, 'X']
C#mmaj7 ['X', 1, 3, 2, 2, 'X']
Dmaj7 ['X', 1, 3, 2, 3, 'X']
Csus2 ['X', 1, 3, 3, 1, 'X']
C#m ['X', 1, 3, 3, 2, 'X']
Dmaj ['X', 1, 3, 3, 3, 'X']
D#sus4 ['X', 1, 3, 3, 4, 'X']
